filename,group
43057.npz,P 1 21 1 (No. 4)
43058.npz,C 1 2 1 (No. 5)
43059.npz,P 1 21 1 (No. 4)
43060.npz,C 1 2 1 (No. 5)
43061.npz,C 1 2 1 (No. 5)
43062.npz,C 1 2 1 (No. 5)
43063.npz,P 1 21 1 (No. 4)
43064.npz,P 1 21 1 (No. 4)
43065.npz,P 1 21 1 (No. 4)
43066.npz,C 1 2 1 (No. 5)
43067.npz,P 1 21 1 (No. 4)
43068.npz,C 1 2 1 (No. 5)
43069.npz,C 1 2 1 (No. 5)
43070.npz,C 1 2 1 (No. 5)
43071.npz,P 1 21 1 (No. 4)
43072.npz,P 1 21 1 (No. 4)
43073.npz,C 1 2 1 (No. 5)
43074.npz,C 1 2 1 (No. 5)
43075.npz,C 1 2 1 (No. 5)
43076.npz,P 1 21 1 (No. 4)
43077.npz,P 1 21 1 (No. 4)
43078.npz,P 1 21 1 (No. 4)
43079.npz,C 1 2 1 (No. 5)
43080.npz,P 1 21 1 (No. 4)
43081.npz,C 1 2 1 (No. 5)
43082.npz,C 1 2 1 (No. 5)
43083.npz,P 1 21 1 (No. 4)
43084.npz,C 1 2 1 (No. 5)
43085.npz,P 1 21 1 (No. 4)
43086.npz,P 1 21 1 (No. 4)
43087.npz,C 1 2 1 (No. 5)
43088.npz,P 1 21 1 (No. 4)
43089.npz,P 1 21 1 (No. 4)
43090.npz,P 1 21 1 (No. 4)
43091.npz,P 1 21 1 (No. 4)
43092.npz,P 1 21 1 (No. 4)
43093.npz,P 1 21 1 (No. 4)
43094.npz,C 1 2 1 (No. 5)
43095.npz,P 1 21 1 (No. 4)
43096.npz,C 1 2 1 (No. 5)
43097.npz,C 1 2 1 (No. 5)
43098.npz,P 1 21 1 (No. 4)
43099.npz,C 1 2 1 (No. 5)
43100.npz,C 1 2 1 (No. 5)
43101.npz,P 1 21 1 (No. 4)
43102.npz,C 1 2 1 (No. 5)
43103.npz,P 1 21 1 (No. 4)
43104.npz,C 1 2 1 (No. 5)
43105.npz,P 1 21 1 (No. 4)
43106.npz,C 1 2 1 (No. 5)
43107.npz,P 1 21 1 (No. 4)
43108.npz,C 1 2 1 (No. 5)
43109.npz,P 1 21 1 (No. 4)
43110.npz,P 1 21 1 (No. 4)
43111.npz,C 1 2 1 (No. 5)
43112.npz,C 1 2 1 (No. 5)
43113.npz,P 1 21 1 (No. 4)
43114.npz,P 1 21 1 (No. 4)
43115.npz,P 1 21 1 (No. 4)
43116.npz,P 1 21 1 (No. 4)
43117.npz,P 1 21 1 (No. 4)
43118.npz,P 1 21 1 (No. 4)
43119.npz,P 1 21 1 (No. 4)
43120.npz,C 1 2 1 (No. 5)
43121.npz,C 1 2 1 (No. 5)
43122.npz,C 1 2 1 (No. 5)
43123.npz,P 1 21 1 (No. 4)
43124.npz,P 1 21 1 (No. 4)
43125.npz,P 1 21 1 (No. 4)
43126.npz,C 1 2 1 (No. 5)
43127.npz,P 1 21 1 (No. 4)
43128.npz,C 1 2 1 (No. 5)
43129.npz,P 1 21 1 (No. 4)
43130.npz,C 1 2 1 (No. 5)
43131.npz,P 1 21 1 (No. 4)
43132.npz,C 1 2 1 (No. 5)
43133.npz,C 1 2 1 (No. 5)
43134.npz,P 1 21 1 (No. 4)
43135.npz,P 1 21 1 (No. 4)
43136.npz,C 1 2 1 (No. 5)
43137.npz,P 1 21 1 (No. 4)
43138.npz,C 1 2 1 (No. 5)
43139.npz,P 1 21 1 (No. 4)
43140.npz,P 1 21 1 (No. 4)
43141.npz,P 1 21 1 (No. 4)
43142.npz,P 1 21 1 (No. 4)
43143.npz,C 1 2 1 (No. 5)
43144.npz,C 1 2 1 (No. 5)
43145.npz,C 1 2 1 (No. 5)
43146.npz,P 1 21 1 (No. 4)
43147.npz,C 1 2 1 (No. 5)
43148.npz,C 1 2 1 (No. 5)
43149.npz,P 1 21 1 (No. 4)
43150.npz,P 1 21 1 (No. 4)
43151.npz,P 1 21 1 (No. 4)
43152.npz,P 1 21 1 (No. 4)
43153.npz,C 1 2 1 (No. 5)
43154.npz,P 1 21 1 (No. 4)
43155.npz,C 1 2 1 (No. 5)
43156.npz,P 1 21 1 (No. 4)
43157.npz,P 1 21 1 (No. 4)
43158.npz,P 1 21 1 (No. 4)
43159.npz,C 1 2 1 (No. 5)
43160.npz,C 1 2 1 (No. 5)
43161.npz,P 1 21 1 (No. 4)
43162.npz,P 1 21 1 (No. 4)
43163.npz,P 1 21 1 (No. 4)
43164.npz,P 1 21 1 (No. 4)
43165.npz,P 1 21 1 (No. 4)
43166.npz,C 1 2 1 (No. 5)
43167.npz,P 1 21 1 (No. 4)
43168.npz,P 1 21 1 (No. 4)
43169.npz,P 1 21 1 (No. 4)
43170.npz,C 1 2 1 (No. 5)
43171.npz,C 1 2 1 (No. 5)
43172.npz,C 1 2 1 (No. 5)
43173.npz,P 1 21 1 (No. 4)
43174.npz,P 1 21 1 (No. 4)
43175.npz,C 1 2 1 (No. 5)
43176.npz,P 1 21 1 (No. 4)
43177.npz,C 1 2 1 (No. 5)
43178.npz,P 1 21 1 (No. 4)
43179.npz,C 1 2 1 (No. 5)
43180.npz,P 1 21 1 (No. 4)
43181.npz,C 1 2 1 (No. 5)
43182.npz,P 1 21 1 (No. 4)
43183.npz,P 1 21 1 (No. 4)
43184.npz,C 1 2 1 (No. 5)
43185.npz,P 1 21 1 (No. 4)
43186.npz,P 1 21 1 (No. 4)
43187.npz,C 1 2 1 (No. 5)
43188.npz,P 1 21 1 (No. 4)
43189.npz,P 1 21 1 (No. 4)
43190.npz,P 1 21 1 (No. 4)
43191.npz,P 1 21 1 (No. 4)
43192.npz,C 1 2 1 (No. 5)
43193.npz,P 1 21 1 (No. 4)
43194.npz,P 1 21 1 (No. 4)
43195.npz,C 1 2 1 (No. 5)
43196.npz,C 1 2 1 (No. 5)
43197.npz,C 1 2 1 (No. 5)
43198.npz,P 1 21 1 (No. 4)
43199.npz,C 1 2 1 (No. 5)
43200.npz,C 1 2 1 (No. 5)
43201.npz,P 1 21 1 (No. 4)
43202.npz,P 1 21 1 (No. 4)
43203.npz,C 1 2 1 (No. 5)
43204.npz,C 1 2 1 (No. 5)
43205.npz,P 1 21 1 (No. 4)
43206.npz,C 1 2 1 (No. 5)
43207.npz,C 1 2 1 (No. 5)
43208.npz,P 1 21 1 (No. 4)
43209.npz,P 1 21 1 (No. 4)
43210.npz,P 1 21 1 (No. 4)
43211.npz,C 1 2 1 (No. 5)
43212.npz,C 1 2 1 (No. 5)
43213.npz,C 1 2 1 (No. 5)
43214.npz,C 1 2 1 (No. 5)
43215.npz,P 1 21 1 (No. 4)
43216.npz,P 1 21 1 (No. 4)
43217.npz,P 1 21 1 (No. 4)
43218.npz,P 1 21 1 (No. 4)
43219.npz,C 1 2 1 (No. 5)
43220.npz,C 1 2 1 (No. 5)
43221.npz,P 1 21 1 (No. 4)
43222.npz,C 1 2 1 (No. 5)
43223.npz,C 1 2 1 (No. 5)
43224.npz,P 1 21 1 (No. 4)
43225.npz,C 1 2 1 (No. 5)
43226.npz,P 1 21 1 (No. 4)
43227.npz,C 1 2 1 (No. 5)
43228.npz,C 1 2 1 (No. 5)
43229.npz,P 1 21 1 (No. 4)
43230.npz,P 1 21 1 (No. 4)
43231.npz,C 1 2 1 (No. 5)
43232.npz,C 1 2 1 (No. 5)
43233.npz,C 1 2 1 (No. 5)
43234.npz,P 1 21 1 (No. 4)
43235.npz,P 1 21 1 (No. 4)
43236.npz,C 1 2 1 (No. 5)
43237.npz,C 1 2 1 (No. 5)
43238.npz,C 1 2 1 (No. 5)
43239.npz,C 1 2 1 (No. 5)
43240.npz,P 1 21 1 (No. 4)
43241.npz,C 1 2 1 (No. 5)
43242.npz,P 1 21 1 (No. 4)
43243.npz,C 1 2 1 (No. 5)
43244.npz,P 1 21 1 (No. 4)
43245.npz,C 1 2 1 (No. 5)
43246.npz,P 1 21 1 (No. 4)
43247.npz,C 1 2 1 (No. 5)
43248.npz,C 1 2 1 (No. 5)
43249.npz,C 1 2 1 (No. 5)
43250.npz,P 1 21 1 (No. 4)
43251.npz,C 1 2 1 (No. 5)
43252.npz,P 1 21 1 (No. 4)
43253.npz,P 1 21 1 (No. 4)
43254.npz,C 1 2 1 (No. 5)
43255.npz,C 1 2 1 (No. 5)
43256.npz,C 1 2 1 (No. 5)
43257.npz,C 1 2 1 (No. 5)
43258.npz,P 1 21 1 (No. 4)
43259.npz,P 1 21 1 (No. 4)
43260.npz,C 1 2 1 (No. 5)
43261.npz,C 1 2 1 (No. 5)
43262.npz,C 1 2 1 (No. 5)
43263.npz,C 1 2 1 (No. 5)
43264.npz,P 1 21 1 (No. 4)
43265.npz,P 1 21 1 (No. 4)
43266.npz,P 1 21 1 (No. 4)
43267.npz,C 1 2 1 (No. 5)
43268.npz,C 1 2 1 (No. 5)
43269.npz,P 1 21 1 (No. 4)
43270.npz,P 1 21 1 (No. 4)
43271.npz,C 1 2 1 (No. 5)
43272.npz,P 1 21 1 (No. 4)
43273.npz,P 1 21 1 (No. 4)
43274.npz,C 1 2 1 (No. 5)
43275.npz,P 1 21 1 (No. 4)
43276.npz,P 1 21 1 (No. 4)
43277.npz,C 1 2 1 (No. 5)
43278.npz,P 1 21 1 (No. 4)
43279.npz,C 1 2 1 (No. 5)
43280.npz,C 1 2 1 (No. 5)
43281.npz,P 1 21 1 (No. 4)
43282.npz,P 1 21 1 (No. 4)
43283.npz,C 1 2 1 (No. 5)
43284.npz,C 1 2 1 (No. 5)
43285.npz,C 1 2 1 (No. 5)
43286.npz,P 1 21 1 (No. 4)
43287.npz,C 1 2 1 (No. 5)
43288.npz,P 1 21 1 (No. 4)
43289.npz,C 1 2 1 (No. 5)
43290.npz,P 1 21 1 (No. 4)
43291.npz,C 1 2 1 (No. 5)
43292.npz,C 1 2 1 (No. 5)
43293.npz,C 1 2 1 (No. 5)
43294.npz,C 1 2 1 (No. 5)
43295.npz,P 1 21 1 (No. 4)
43296.npz,P 1 21 1 (No. 4)
43297.npz,C 1 2 1 (No. 5)
43298.npz,C 1 2 1 (No. 5)
43299.npz,P 1 21 1 (No. 4)
43300.npz,C 1 2 1 (No. 5)
43301.npz,C 1 2 1 (No. 5)
43302.npz,C 1 2 1 (No. 5)
43303.npz,C 1 2 1 (No. 5)
43304.npz,P 1 21 1 (No. 4)
43305.npz,P 1 21 1 (No. 4)
43306.npz,P 1 21 1 (No. 4)
43307.npz,P 1 21 1 (No. 4)
43308.npz,C 1 2 1 (No. 5)
43309.npz,C 1 2 1 (No. 5)
43310.npz,C 1 2 1 (No. 5)
43311.npz,C 1 2 1 (No. 5)
43312.npz,P 1 21 1 (No. 4)
43313.npz,C 1 2 1 (No. 5)
43314.npz,C 1 2 1 (No. 5)
43315.npz,C 1 2 1 (No. 5)
43316.npz,C 1 2 1 (No. 5)
43317.npz,C 1 2 1 (No. 5)
43318.npz,P 1 21 1 (No. 4)
43319.npz,P 1 21 1 (No. 4)
43320.npz,P 1 21 1 (No. 4)
43321.npz,P 1 21 1 (No. 4)
43322.npz,C 1 2 1 (No. 5)
43323.npz,C 1 2 1 (No. 5)
43324.npz,P 1 21 1 (No. 4)
43325.npz,C 1 2 1 (No. 5)
43326.npz,C 1 2 1 (No. 5)
43327.npz,C 1 2 1 (No. 5)
43328.npz,C 1 2 1 (No. 5)
43329.npz,P 1 21 1 (No. 4)
43330.npz,P 1 21 1 (No. 4)
43331.npz,P 1 21 1 (No. 4)
43332.npz,P 1 21 1 (No. 4)
43333.npz,C 1 2 1 (No. 5)
43334.npz,C 1 2 1 (No. 5)
43335.npz,C 1 2 1 (No. 5)
43336.npz,P 1 21 1 (No. 4)
43337.npz,C 1 2 1 (No. 5)
43338.npz,C 1 2 1 (No. 5)
43339.npz,C 1 2 1 (No. 5)
43340.npz,C 1 2 1 (No. 5)
43341.npz,P 1 21 1 (No. 4)
43342.npz,P 1 21 1 (No. 4)
43343.npz,C 1 2 1 (No. 5)
43344.npz,P 1 21 1 (No. 4)
43345.npz,C 1 2 1 (No. 5)
43346.npz,C 1 2 1 (No. 5)
43347.npz,C 1 2 1 (No. 5)
43348.npz,C 1 2 1 (No. 5)
43349.npz,P 1 21 1 (No. 4)
43350.npz,P 1 21 1 (No. 4)
43351.npz,P 1 21 1 (No. 4)
43352.npz,C 1 2 1 (No. 5)
43353.npz,C 1 2 1 (No. 5)
43354.npz,P 1 21 1 (No. 4)
43355.npz,C 1 2 1 (No. 5)
43356.npz,P 1 21 1 (No. 4)
43357.npz,C 1 2 1 (No. 5)
43358.npz,C 1 2 1 (No. 5)
43359.npz,P 1 21 1 (No. 4)
43360.npz,P 1 21 1 (No. 4)
43361.npz,P 1 21 1 (No. 4)
43362.npz,P 1 21 1 (No. 4)
43363.npz,P 1 21 1 (No. 4)
43364.npz,C 1 2 1 (No. 5)
43365.npz,C 1 2 1 (No. 5)
43366.npz,C 1 2 1 (No. 5)
43367.npz,C 1 2 1 (No. 5)
43368.npz,P 1 21 1 (No. 4)
43369.npz,P 1 21 1 (No. 4)
43370.npz,P 1 21 1 (No. 4)
43371.npz,P 1 21 1 (No. 4)
43372.npz,C 1 2 1 (No. 5)
43373.npz,P 1 21 1 (No. 4)
43374.npz,C 1 2 1 (No. 5)
43375.npz,C 1 2 1 (No. 5)
43376.npz,C 1 2 1 (No. 5)
43377.npz,P 1 21 1 (No. 4)
43378.npz,C 1 2 1 (No. 5)
43379.npz,C 1 2 1 (No. 5)
43380.npz,C 1 2 1 (No. 5)
43381.npz,C 1 2 1 (No. 5)
43382.npz,C 1 2 1 (No. 5)
43383.npz,P 1 21 1 (No. 4)
43384.npz,P 1 21 1 (No. 4)
43385.npz,P 1 21 1 (No. 4)
43386.npz,C 1 2 1 (No. 5)
43387.npz,P 1 21 1 (No. 4)
43388.npz,C 1 2 1 (No. 5)
43389.npz,P 1 21 1 (No. 4)
43390.npz,C 1 2 1 (No. 5)
43391.npz,P 1 21 1 (No. 4)
43392.npz,C 1 2 1 (No. 5)
43393.npz,C 1 2 1 (No. 5)
43394.npz,P 1 21 1 (No. 4)
43395.npz,P 1 21 1 (No. 4)
43396.npz,C 1 2 1 (No. 5)
43397.npz,C 1 2 1 (No. 5)
43398.npz,C 1 2 1 (No. 5)
43399.npz,C 1 2 1 (No. 5)
43400.npz,P 1 21 1 (No. 4)
43401.npz,C 1 2 1 (No. 5)
43402.npz,P 1 21 1 (No. 4)
43403.npz,C 1 2 1 (No. 5)
43404.npz,C 1 2 1 (No. 5)
43405.npz,C 1 2 1 (No. 5)
43406.npz,C 1 2 1 (No. 5)
43407.npz,P 1 21 1 (No. 4)
43408.npz,C 1 2 1 (No. 5)
43409.npz,P 1 21 1 (No. 4)
43410.npz,P 1 21 1 (No. 4)
43411.npz,C 1 2 1 (No. 5)
43412.npz,C 1 2 1 (No. 5)
43413.npz,C 1 2 1 (No. 5)
43414.npz,C 1 2 1 (No. 5)
43415.npz,C 1 2 1 (No. 5)
43416.npz,C 1 2 1 (No. 5)
43417.npz,P 1 21 1 (No. 4)
43418.npz,P 1 21 1 (No. 4)
43419.npz,P 1 21 1 (No. 4)
43420.npz,C 1 2 1 (No. 5)
43421.npz,C 1 2 1 (No. 5)
43422.npz,P 1 21 1 (No. 4)
43423.npz,P 1 21 1 (No. 4)
43424.npz,C 1 2 1 (No. 5)
43425.npz,P 1 21 1 (No. 4)
43426.npz,P 1 21 1 (No. 4)
43427.npz,C 1 2 1 (No. 5)
43428.npz,P 1 21 1 (No. 4)
43429.npz,P 1 21 1 (No. 4)
43430.npz,C 1 2 1 (No. 5)
43431.npz,P 1 21 1 (No. 4)
43432.npz,C 1 2 1 (No. 5)
43433.npz,C 1 2 1 (No. 5)
43434.npz,C 1 2 1 (No. 5)
43435.npz,P 1 21 1 (No. 4)
43436.npz,P 1 21 1 (No. 4)
43437.npz,C 1 2 1 (No. 5)
43438.npz,C 1 2 1 (No. 5)
43439.npz,C 1 2 1 (No. 5)
43440.npz,C 1 2 1 (No. 5)
43441.npz,P 1 21 1 (No. 4)
43442.npz,C 1 2 1 (No. 5)
43443.npz,P 1 21 1 (No. 4)
43444.npz,C 1 2 1 (No. 5)
43445.npz,P 1 21 1 (No. 4)
43446.npz,C 1 2 1 (No. 5)
43447.npz,C 1 2 1 (No. 5)
43448.npz,P 1 21 1 (No. 4)
43449.npz,C 1 2 1 (No. 5)
43450.npz,C 1 2 1 (No. 5)
43451.npz,P 1 21 1 (No. 4)
43452.npz,C 1 2 1 (No. 5)
43453.npz,C 1 2 1 (No. 5)
43454.npz,P 1 21 1 (No. 4)
43455.npz,C 1 2 1 (No. 5)
43456.npz,P 1 21 1 (No. 4)
43457.npz,P 1 21 1 (No. 4)
43458.npz,C 1 2 1 (No. 5)
43459.npz,C 1 2 1 (No. 5)
43460.npz,C 1 2 1 (No. 5)
43461.npz,P 1 21 1 (No. 4)
43462.npz,C 1 2 1 (No. 5)
43463.npz,C 1 2 1 (No. 5)
43464.npz,P 1 21 1 (No. 4)
43465.npz,C 1 2 1 (No. 5)
43466.npz,P 1 21 1 (No. 4)
43467.npz,C 1 2 1 (No. 5)
43468.npz,C 1 2 1 (No. 5)
43469.npz,C 1 2 1 (No. 5)
43470.npz,P 1 21 1 (No. 4)
43471.npz,P 1 21 1 (No. 4)
43472.npz,P 1 21 1 (No. 4)
43473.npz,C 1 2 1 (No. 5)
43474.npz,P 1 21 1 (No. 4)
43475.npz,C 1 2 1 (No. 5)
43476.npz,C 1 2 1 (No. 5)
43477.npz,P 1 21 1 (No. 4)
43478.npz,C 1 2 1 (No. 5)
43479.npz,P 1 21 1 (No. 4)
43480.npz,P 1 21 1 (No. 4)
43481.npz,P 1 21 1 (No. 4)
43482.npz,P 1 21 1 (No. 4)
43483.npz,P 1 21 1 (No. 4)
43484.npz,P 1 21 1 (No. 4)
43485.npz,C 1 2 1 (No. 5)
43486.npz,P 1 21 1 (No. 4)
43487.npz,P 1 21 1 (No. 4)
43488.npz,P 1 21 1 (No. 4)
43489.npz,C 1 2 1 (No. 5)
43490.npz,C 1 2 1 (No. 5)
43491.npz,P 1 21 1 (No. 4)
43492.npz,C 1 2 1 (No. 5)
43493.npz,C 1 2 1 (No. 5)
43494.npz,P 1 21 1 (No. 4)
43495.npz,C 1 2 1 (No. 5)
43496.npz,P 1 21 1 (No. 4)
43497.npz,C 1 2 1 (No. 5)
43498.npz,P 1 21 1 (No. 4)
43499.npz,P 1 21 1 (No. 4)
43500.npz,P 1 21 1 (No. 4)
43501.npz,C 1 2 1 (No. 5)
43502.npz,C 1 2 1 (No. 5)
43503.npz,C 1 2 1 (No. 5)
43504.npz,C 1 2 1 (No. 5)
43505.npz,C 1 2 1 (No. 5)
43506.npz,P 1 21 1 (No. 4)
43507.npz,C 1 2 1 (No. 5)
43508.npz,P 1 21 1 (No. 4)
43509.npz,P 1 21 1 (No. 4)
43510.npz,P 1 21 1 (No. 4)
43511.npz,P 1 21 1 (No. 4)
43512.npz,P 1 21 1 (No. 4)
43513.npz,C 1 2 1 (No. 5)
43514.npz,C 1 2 1 (No. 5)
43515.npz,P 1 21 1 (No. 4)
43516.npz,P 1 21 1 (No. 4)
43517.npz,C 1 2 1 (No. 5)
43518.npz,C 1 2 1 (No. 5)
43519.npz,C 1 2 1 (No. 5)
43520.npz,P 1 21 1 (No. 4)
43521.npz,P 1 21 1 (No. 4)
43522.npz,C 1 2 1 (No. 5)
43523.npz,C 1 2 1 (No. 5)
43524.npz,P 1 21 1 (No. 4)
43525.npz,C 1 2 1 (No. 5)
43526.npz,C 1 2 1 (No. 5)
43527.npz,P 1 21 1 (No. 4)
43528.npz,P 1 21 1 (No. 4)
43529.npz,C 1 2 1 (No. 5)
43530.npz,C 1 2 1 (No. 5)
43531.npz,P 1 21 1 (No. 4)
43532.npz,P 1 21 1 (No. 4)
43533.npz,P 1 21 1 (No. 4)
43534.npz,C 1 2 1 (No. 5)
43535.npz,C 1 2 1 (No. 5)
43536.npz,C 1 2 1 (No. 5)
43537.npz,C 1 2 1 (No. 5)
43538.npz,C 1 2 1 (No. 5)
43539.npz,C 1 2 1 (No. 5)
43540.npz,P 1 21 1 (No. 4)
43541.npz,C 1 2 1 (No. 5)
43542.npz,C 1 2 1 (No. 5)
43543.npz,C 1 2 1 (No. 5)
43544.npz,P 1 21 1 (No. 4)
43545.npz,P 1 21 1 (No. 4)
43546.npz,P 1 21 1 (No. 4)
43547.npz,P 1 21 1 (No. 4)
43548.npz,P 1 21 1 (No. 4)
43549.npz,P 1 21 1 (No. 4)
43550.npz,C 1 2 1 (No. 5)
43551.npz,C 1 2 1 (No. 5)
43552.npz,C 1 2 1 (No. 5)
43553.npz,P 1 21 1 (No. 4)
43554.npz,C 1 2 1 (No. 5)
43555.npz,P 1 21 1 (No. 4)
43556.npz,P 1 21 1 (No. 4)
43557.npz,P 1 21 1 (No. 4)
43558.npz,C 1 2 1 (No. 5)
43559.npz,P 1 21 1 (No. 4)
43560.npz,C 1 2 1 (No. 5)
43561.npz,P 1 21 1 (No. 4)
43562.npz,C 1 2 1 (No. 5)
43563.npz,C 1 2 1 (No. 5)
43564.npz,P 1 21 1 (No. 4)
43565.npz,P 1 21 1 (No. 4)
43566.npz,C 1 2 1 (No. 5)
43567.npz,P 1 21 1 (No. 4)
43568.npz,C 1 2 1 (No. 5)
43569.npz,P 1 21 1 (No. 4)
43570.npz,C 1 2 1 (No. 5)
43571.npz,P 1 21 1 (No. 4)
43572.npz,C 1 2 1 (No. 5)
43573.npz,C 1 2 1 (No. 5)
43574.npz,P 1 21 1 (No. 4)
43575.npz,C 1 2 1 (No. 5)
43576.npz,P 1 21 1 (No. 4)
43577.npz,C 1 2 1 (No. 5)
43578.npz,C 1 2 1 (No. 5)
43579.npz,C 1 2 1 (No. 5)
43580.npz,P 1 21 1 (No. 4)
43581.npz,P 1 21 1 (No. 4)
43582.npz,P 1 21 1 (No. 4)
43583.npz,P 1 21 1 (No. 4)
43584.npz,P 1 21 1 (No. 4)
43585.npz,P 1 21 1 (No. 4)
43586.npz,C 1 2 1 (No. 5)
43587.npz,C 1 2 1 (No. 5)
43588.npz,C 1 2 1 (No. 5)
43589.npz,C 1 2 1 (No. 5)
43590.npz,C 1 2 1 (No. 5)
43591.npz,P 1 21 1 (No. 4)
43592.npz,C 1 2 1 (No. 5)
43593.npz,C 1 2 1 (No. 5)
43594.npz,C 1 2 1 (No. 5)
43595.npz,P 1 21 1 (No. 4)
43596.npz,P 1 21 1 (No. 4)
43597.npz,C 1 2 1 (No. 5)
43598.npz,P 1 21 1 (No. 4)
43599.npz,C 1 2 1 (No. 5)
43600.npz,P 1 21 1 (No. 4)
43601.npz,P 1 21 1 (No. 4)
43602.npz,C 1 2 1 (No. 5)
43603.npz,C 1 2 1 (No. 5)
43604.npz,P 1 21 1 (No. 4)
43605.npz,P 1 21 1 (No. 4)
43606.npz,C 1 2 1 (No. 5)
43607.npz,P 1 21 1 (No. 4)
43608.npz,P 1 21 1 (No. 4)
43609.npz,P 1 21 1 (No. 4)
43610.npz,C 1 2 1 (No. 5)
43611.npz,P 1 21 1 (No. 4)
43612.npz,C 1 2 1 (No. 5)
43613.npz,C 1 2 1 (No. 5)
43614.npz,C 1 2 1 (No. 5)
43615.npz,P 1 21 1 (No. 4)
43616.npz,C 1 2 1 (No. 5)
43617.npz,C 1 2 1 (No. 5)
43618.npz,C 1 2 1 (No. 5)
43619.npz,P 1 21 1 (No. 4)
43620.npz,C 1 2 1 (No. 5)
43621.npz,P 1 21 1 (No. 4)
43622.npz,P 1 21 1 (No. 4)
43623.npz,C 1 2 1 (No. 5)
43624.npz,C 1 2 1 (No. 5)
43625.npz,P 1 21 1 (No. 4)
43626.npz,C 1 2 1 (No. 5)
43627.npz,C 1 2 1 (No. 5)
43628.npz,P 1 21 1 (No. 4)
43629.npz,P 1 21 1 (No. 4)
43630.npz,P 1 21 1 (No. 4)
43631.npz,P 1 21 1 (No. 4)
43632.npz,C 1 2 1 (No. 5)
43633.npz,C 1 2 1 (No. 5)
43634.npz,C 1 2 1 (No. 5)
43635.npz,P 1 21 1 (No. 4)
43636.npz,P 1 21 1 (No. 4)
43637.npz,P 1 21 1 (No. 4)
43638.npz,C 1 2 1 (No. 5)
43639.npz,C 1 2 1 (No. 5)
43640.npz,C 1 2 1 (No. 5)
43641.npz,C 1 2 1 (No. 5)
43642.npz,C 1 2 1 (No. 5)
43643.npz,C 1 2 1 (No. 5)
43644.npz,C 1 2 1 (No. 5)
43645.npz,P 1 21 1 (No. 4)
43646.npz,C 1 2 1 (No. 5)
43647.npz,C 1 2 1 (No. 5)
43648.npz,P 1 21 1 (No. 4)
43649.npz,C 1 2 1 (No. 5)
43650.npz,P 1 21 1 (No. 4)
43651.npz,C 1 2 1 (No. 5)
43652.npz,C 1 2 1 (No. 5)
43653.npz,C 1 2 1 (No. 5)
43654.npz,P 1 21 1 (No. 4)
43655.npz,P 1 21 1 (No. 4)
43656.npz,C 1 2 1 (No. 5)
43657.npz,P 1 21 1 (No. 4)
43658.npz,C 1 2 1 (No. 5)
43659.npz,C 1 2 1 (No. 5)
43660.npz,C 1 2 1 (No. 5)
43661.npz,C 1 2 1 (No. 5)
43662.npz,C 1 2 1 (No. 5)
43663.npz,P 1 21 1 (No. 4)
43664.npz,C 1 2 1 (No. 5)
43665.npz,C 1 2 1 (No. 5)
43666.npz,P 1 21 1 (No. 4)
43667.npz,C 1 2 1 (No. 5)
43668.npz,C 1 2 1 (No. 5)
43669.npz,C 1 2 1 (No. 5)
43670.npz,P 1 21 1 (No. 4)
43671.npz,P 1 21 1 (No. 4)
43672.npz,P 1 21 1 (No. 4)
43673.npz,P 1 21 1 (No. 4)
43674.npz,C 1 2 1 (No. 5)
43675.npz,P 1 21 1 (No. 4)
43676.npz,P 1 21 1 (No. 4)
43677.npz,C 1 2 1 (No. 5)
43678.npz,C 1 2 1 (No. 5)
43679.npz,C 1 2 1 (No. 5)
43680.npz,C 1 2 1 (No. 5)
43681.npz,P 1 21 1 (No. 4)
43682.npz,P 1 21 1 (No. 4)
43683.npz,C 1 2 1 (No. 5)
43684.npz,P 1 21 1 (No. 4)
43685.npz,P 1 21 1 (No. 4)
43686.npz,P 1 21 1 (No. 4)
43687.npz,P 1 21 1 (No. 4)
43688.npz,C 1 2 1 (No. 5)
43689.npz,C 1 2 1 (No. 5)
43690.npz,P 1 21 1 (No. 4)
43691.npz,P 1 21 1 (No. 4)
43692.npz,C 1 2 1 (No. 5)
43693.npz,C 1 2 1 (No. 5)
43694.npz,P 1 21 1 (No. 4)
43695.npz,C 1 2 1 (No. 5)
43696.npz,P 1 21 1 (No. 4)
43697.npz,C 1 2 1 (No. 5)
43698.npz,C 1 2 1 (No. 5)
43699.npz,P 1 21 1 (No. 4)
43700.npz,P 1 21 1 (No. 4)
43701.npz,P 1 21 1 (No. 4)
43702.npz,C 1 2 1 (No. 5)
43703.npz,C 1 2 1 (No. 5)
43704.npz,C 1 2 1 (No. 5)
43705.npz,P 1 21 1 (No. 4)
43706.npz,C 1 2 1 (No. 5)
43707.npz,C 1 2 1 (No. 5)
43708.npz,C 1 2 1 (No. 5)
43709.npz,C 1 2 1 (No. 5)
43710.npz,P 1 21 1 (No. 4)
43711.npz,C 1 2 1 (No. 5)
43712.npz,P 1 21 1 (No. 4)
43713.npz,C 1 2 1 (No. 5)
43714.npz,P 1 21 1 (No. 4)
43715.npz,P 1 21 1 (No. 4)
43716.npz,C 1 2 1 (No. 5)
43717.npz,P 1 21 1 (No. 4)
43718.npz,P 1 21 1 (No. 4)
43719.npz,P 1 21 1 (No. 4)
43720.npz,C 1 2 1 (No. 5)
43721.npz,C 1 2 1 (No. 5)
43722.npz,C 1 2 1 (No. 5)
